,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Service Type,Service Name,Cost Centre Code,Cost Centre Code Desc,Cost type,Subjective Code Desc,Year/Month,Actual / Forecast,Unit type,Units,Total cost,Per unit cost,Assignment number,Specialty (standardised),Site / Location,Directorate / Division,Staff group,Pay type,WTE equivalent,Cost per hour
,Cancer,258441,ANTICOAG MONITORING SERVICE,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-0.38,"-£2,260.05",,,Cancer,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Agency,-0.38,
,Cancer,258441,ANTICOAG MONITORING SERVICE,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-10.33,"-£39,677.70",,,Cancer,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-10.33,
,Cancer,258441,ANTICOAG MONITORING SERVICE,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-0.53,"-£3,219.83",,,Cancer,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Agency,-0.53,
,Cancer,258441,ANTICOAG MONITORING SERVICE,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-10.33,"-£39,598.76",,,Cancer,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-10.33,
,Cancer,258441,ANTICOAG MONITORING SERVICE,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-0.52,"-£3,104.65",,,Cancer,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Agency,-0.52,
,Cancer,258441,ANTICOAG MONITORING SERVICE,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-10.33,"-£39,767.37",,,Cancer,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-10.33,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Admin & Clerical,2023-11,,WTE,-5.84,"-£17,527.26",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-5.84,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Admin & Clerical,2023-12,,WTE,-5.65,"-£17,084.11",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-5.65,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Admin & Clerical,2024-01,,WTE,-5.94,"-£17,463.82",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-5.94,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Admin & Clerical,2024-02,,WTE,-5.94,"-£17,080.14",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-5.94,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Admin & Clerical,2024-03,,WTE,-6.42,"-£18,188.51",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-6.42,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Medical,2023-11,,WTE,-16.67,"-£186,087.09",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-16.67,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Medical,2023-12,,WTE,-16.89,"-£169,573.00",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-16.89,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Medical,2024-01,,WTE,-16.83,"-£264,247.41",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-16.83,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Medical,2024-02,,WTE,-17.99,"-£172,732.56",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-17.99,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Medical,2024-03,,WTE,-18.20,"-£211,353.47",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-18.20,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-19.78,"-£76,714.91",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-19.78,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-21.43,"-£74,291.76",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-21.43,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-20.62,"-£75,003.24",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-20.62,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-21.82,"-£73,601.14",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-21.82,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-22.57,"-£80,443.57",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-22.57,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Snr Managers,2023-11,,WTE,-0.50,"-£2,443.59",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.50,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Snr Managers,2023-12,,WTE,-0.50,"-£2,443.59",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.50,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Snr Managers,2024-01,,WTE,-0.50,"-£2,443.59",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.50,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Snr Managers,2024-02,,WTE,-0.53,"-£2,624.98",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.53,
,Outpatients and Diagnostics,258442,CELLULAR PATHOLOGY,Pay,Snr Managers,2024-03,,WTE,-0.50,"-£2,443.59",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.50,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,Admin & Clerical,2023-11,,WTE,-1.00,"-£2,798.12",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,Admin & Clerical,2023-12,,WTE,-1.01,"-£2,757.02",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.01,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,Admin & Clerical,2024-01,,WTE,-1.10,"-£3,783.75",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-1.10,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,Admin & Clerical,2024-01,,WTE,-1.07,"-£2,987.61",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.07,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,Admin & Clerical,2024-02,,WTE,-1.00,"-£3,436.92",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-1.00,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,Admin & Clerical,2024-02,,WTE,-2.00,"-£6,354.21",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-2.00,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,Admin & Clerical,2024-03,,WTE,-0.95,"-£3,264.92",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.95,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,Admin & Clerical,2024-03,,WTE,-1.00,"-£4,304.45",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-4.80,"-£17,966.70",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-4.80,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-4.80,"-£18,007.17",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-4.80,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-4.80,"-£17,944.78",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-4.80,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-4.80,"-£18,211.53",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-4.80,
,Outpatients and Diagnostics,258443,PAH MORTUARY,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-4.80,"-£17,945.99",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-4.80,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,Nursing,2023-11,,WTE,0.00,£24.02,,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,0.00,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,Nursing,2023-11,,WTE,-2.00,"-£8,202.32",,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.00,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,Nursing,2023-12,,WTE,-2.00,"-£8,207.26",,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.00,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,Nursing,2024-01,,WTE,-2.00,"-£8,354.40",,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.00,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,Nursing,2024-02,,WTE,-2.00,"-£8,202.12",,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.00,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,Nursing,2024-03,,WTE,-2.00,"-£8,203.09",,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.00,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-0.77,"-£6,406.82",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-0.77,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-0.08,-£560.15,,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.08,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-6.33,"-£29,033.55",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-6.33,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-1.22,"-£12,962.89",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-1.22,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-0.18,-£978.69,,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.18,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-5.91,"-£26,180.81",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-5.91,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-0.80,-£313.50,,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-0.80,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-0.10,-£656.74,,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.10,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-5.62,"-£26,370.45",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-5.62,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-0.53,"-£7,985.01",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-0.53,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-0.15,-£985.14,,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.15,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-6.22,"-£27,377.10",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-6.22,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-0.52,"-£1,322.54",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-0.52,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-0.48,"-£2,895.88",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.48,
,Outpatients and Diagnostics,258444,BLOOD TRANSFUSION,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-7.13,"-£29,571.25",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-7.13,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,Nursing,2023-11,,WTE,0.00,-£24.02,,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,0.00,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,Nursing,2023-12,,WTE,0.00,£0.50,,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,0.00,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-1.00,"-£6,236.03",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-1.00,"-£7,153.69",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-1.21,"-£7,699.93",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.21,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-1.00,"-£6,236.03",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-1.21,"-£7,699.92",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.21,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,Snr Managers,2023-11,,WTE,-0.80,"-£3,709.09",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.80,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,Snr Managers,2023-12,,WTE,-0.90,"-£4,322.97",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.90,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,Snr Managers,2024-01,,WTE,-0.47,"-£2,289.22",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.47,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,Snr Managers,2024-02,,WTE,-0.74,"-£30,184.59",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.74,
,Outpatients and Diagnostics,258445,PATHOLOGY COMP REVENUE,Pay,Snr Managers,2024-03,,WTE,-0.80,"-£3,709.09",,,Pathology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.80,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,Admin & Clerical,2023-11,,WTE,-1.95,"-£9,325.74",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-1.95,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,Admin & Clerical,2023-12,,WTE,-2.27,"-£7,227.02",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-2.27,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,Admin & Clerical,2024-01,,WTE,-1.95,"-£6,136.77",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-1.95,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,Admin & Clerical,2024-02,,WTE,-1.48,"-£4,621.01",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-1.48,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,Admin & Clerical,2024-03,,WTE,-1.35,"-£4,309.02",,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-1.35,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,Nursing,2023-12,,WTE,-0.24,-£576.40,,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.24,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,Nursing,2024-01,,WTE,-0.24,-£576.41,,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.24,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,Nursing,2024-02,,WTE,-0.40,-£992.79,,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.40,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,Nursing,2024-03,,WTE,-0.25,-£600.36,,,Pathology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.25,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-0.64,"-£2,665.05",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.64,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-25.26,"-£70,577.74",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-25.26,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-0.87,"-£2,867.00",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.87,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-25.75,"-£67,175.85",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-25.75,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-0.78,"-£2,392.54",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.78,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-26.48,"-£67,653.66",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-26.48,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-0.92,"-£3,266.51",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.92,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-27.15,"-£70,377.43",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-27.15,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-0.69,"-£2,898.55",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.69,
,Outpatients and Diagnostics,258446,PRE-ANALYTICAL SERVICES,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-26.78,"-£70,387.96",,,Pathology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-26.78,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,Admin & Clerical,2023-12,,WTE,-0.15,-£539.46,,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.15,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,Admin & Clerical,2024-01,,WTE,-0.12,-£616.30,,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.12,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,Admin & Clerical,2024-02,,WTE,-0.07,-£342.34,,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.07,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,Admin & Clerical,2024-03,,WTE,0.00,£0.04,,,Pathology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,0.00,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,Medical,2023-11,,WTE,-1.10,"-£27,858.26",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-1.10,
,Outpatients and Diagnostics,258447,BIOCHEMISTRY,Pay,Medical,2023-12,,WTE,-1.50,"-£33,509.97",,,Pathology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-1.50,
