Service Type,Service Name,Cost Centre Code,Cost Centre Code Desc,Cost type,Subjective Code Desc,Year/Month,Actual / Forecast,Unit type,Units,Total cost,Per unit cost,Assignment number,Specialty (standardised),Site / Location,Directorate / Division,Staff group,Pay type,WTE equivalent,Cost per hour
,"Family, Diagnostics and Community Management",258459,CCCS MANAGEMENT TEAM,Pay,Snr Managers,2025-02,,WTE,-3.9,"(£30,133.29)",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Senior Managers,Substantive,-3.9,
,"Family, Diagnostics and Community Management",258459,CCCS MANAGEMENT TEAM,Pay,Snr Managers,2025-03,,WTE,-4.38,"(£32,059.83)",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Senior Managers,Substantive,-4.38,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2024-04,,WTE,-0.8,"(£2,418.90)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2024-05,,WTE,-0.8,"(£2,418.90)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2024-06,,WTE,-0.8,"(£2,418.90)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2024-07,,WTE,-0.8,"(£2,418.90)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2024-08,,WTE,-0.8,"(£2,418.90)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2024-09,,WTE,-0.8,"(£2,418.90)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2024-10,,WTE,-0.8,"(£3,040.32)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2024-11,,WTE,-0.8,"(£2,507.68)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2024-12,,WTE,-0.8,"(£2,507.68)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2025-01,,WTE,-0.8,"(£2,507.68)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2025-02,,WTE,-0.8,"(£2,507.68)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,Admin & Clerical,2025-03,,WTE,-0.8,"(£2,507.68)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.8,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-04,,WTE,-1.28,"(£6,300.49)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-1.28,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-04,,WTE,-1.69,"(£10,361.49)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-1.69,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-04,,WTE,-16.62,"(£63,233.69)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-16.62,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-05,,WTE,-2.67,"(£11,114.74)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-2.67,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-05,,WTE,-1.58,"(£9,989.15)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-1.58,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-05,,WTE,-17.08,"(£64,279.26)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-17.08,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-06,,WTE,-1.08,"£1,876.68 ",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-1.08,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-06,,WTE,-0.79,"(£6,515.25)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.79,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-06,,WTE,-19.21,"(£65,331.62)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-19.21,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-07,,WTE,-2.01,"(£8,685.51)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-2.01,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-07,,WTE,-0.36,"(£2,841.45)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.36,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-07,,WTE,-17.64,"(£56,884.14)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-17.64,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-08,,WTE,-1.88,"(£6,883.00)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-1.88,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-08,,WTE,-1.13,"(£6,844.60)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-1.13,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-08,,WTE,-16.5,"(£59,672.92)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-16.5,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-09,,WTE,-1.46,"(£8,812.52)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-1.46,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-09,,WTE,-0.94,"(£4,367.01)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.94,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-09,,WTE,-16.15,"(£58,097.41)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-16.15,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-10,,WTE,-2.02,"(£18,008.00)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-2.02,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-10,,WTE,-0.25,(£378.00),,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.25,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-10,,WTE,-17.01,"(£78,463.46)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-17.01,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-11,,WTE,-1.24,"(£12,247.97)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-1.24,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-11,,WTE,-0.48,"(£3,703.01)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.48,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-11,,WTE,-17.2,"(£64,241.65)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-17.2,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-12,,WTE,-1.05,"(£4,866.22)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-1.05,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-12,,WTE,-1.12,"(£8,847.18)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-1.12,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-12,,WTE,-18.74,"(£71,572.61)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-18.74,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-01,,WTE,-0.44,"£1,831.65 ",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-0.44,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-01,,WTE,-1.14,"(£9,292.68)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-1.14,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-01,,WTE,-17.96,"(£75,527.31)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-17.96,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-02,,WTE,0,£690.39 ,,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,0,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-02,,WTE,-1.41,"(£11,584.64)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-1.41,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-02,,WTE,-16.84,"(£63,673.44)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-16.84,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-03,,WTE,0,£268.06 ,,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,0,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-03,,WTE,-0.47,"(£3,147.92)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.47,
,Outpatients and Diagnostics,258460,OCCUPATIONAL THERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2025-03,,WTE,-16.85,"(£64,509.64)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-16.85,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2024-04,,WTE,-1.6,"(£3,896.31)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.6,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2024-05,,WTE,-1.6,"(£3,896.31)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.6,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2024-06,,WTE,-1.6,"(£3,896.30)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.6,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2024-07,,WTE,-1.6,"(£3,896.31)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.6,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2024-08,,WTE,-1.16,"(£2,786.01)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.16,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2024-09,,WTE,-0.91,"(£2,222.13)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.91,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2024-10,,WTE,-0.91,"(£3,164.67)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.91,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2024-11,,WTE,-0.91,"(£2,317.41)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.91,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2024-12,,WTE,-1.74,"(£4,410.16)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.74,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2025-01,,WTE,-1.6,"(£4,041.73)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.6,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2025-02,,WTE,-1.6,"(£4,042.18)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.6,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Admin & Clerical,2025-03,,WTE,-1.6,"(£4,041.73)",,,Therapies,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.6,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Nursing,2024-10,,WTE,-0.93,"(£3,210.72)",,,Therapies,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-0.93,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Nursing,2024-11,,WTE,-0.93,"(£2,313.46)",,,Therapies,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-0.93,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Nursing,2025-01,,WTE,0,"£5,524.18 ",,,Therapies,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,0,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Nursing,2025-02,,WTE,-1,"(£5,832.17)",,,Therapies,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-1,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,Nursing,2025-03,,WTE,0,"(£5,863.98)",,,Therapies,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,0,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-04,,WTE,-5.07,"(£13,869.33)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-5.07,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-04,,WTE,-5.5,"(£33,825.79)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-5.5,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-04,,WTE,-32.78,"(£125,966.69)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-32.78,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-05,,WTE,-4.9,"(£23,839.60)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-4.9,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-05,,WTE,-5.13,"(£31,578.29)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-5.13,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-05,,WTE,-33.07,"(£124,445.05)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-33.07,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-06,,WTE,-4.35,"(£9,171.26)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-4.35,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-06,,WTE,-5.21,"(£30,679.32)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-5.21,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-06,,WTE,-32.93,"(£130,409.75)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-32.93,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-07,,WTE,-5.85,"(£25,690.93)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-5.85,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-07,,WTE,-6.32,"(£34,975.62)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-6.32,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-07,,WTE,-33.27,"(£135,582.77)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-33.27,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-08,,WTE,-3.15,"(£11,392.72)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Agency,-3.15,
,Outpatients and Diagnostics,258461,PHYSIOTHERAPY PAH ACUTE,Pay,"Scientific, Therapeutic & Tech",2024-08,,WTE,-5.31,"(£31,678.46)",,,Therapies,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-5.31,
